Date;Open;High;Low;Close;Adj Close;Volume
2001-11-28;1,489286;1,515;1,457857;1,466429;1,279772;62652800
2002-06-17;1,445714;1,473571;1,417857;1,467143;1,2803950000000002;81152400
2001-04-09;1,477857;1,524286;1,432857;1,467143;1,2803950000000002;66645600
2001-03-19;1,410714;1,473214;1,392857;1,46875;1,281798;89002200
2003-10-02;1,485714;1,485714;1,4485709999999998;1,469286;1,282265;51014600
2001-04-06;1,485714;1,5028569999999999;1,421429;1,4707139999999999;1,283512;81222400
2003-07-21;1,477857;1,485714;1,45;1,472143;1,284758;45952200
2001-12-17;1,457143;1,5;1,442143;1,4728569999999999;1,285382;43428000
2001-02-02;1,5089290000000002;1,566964;1,464286;1,473214;1,2856940000000001;106835400
2001-06-04;1,505714;1,507857;1,461429;1,475714;1,287875;70480200
2001-12-20;1,528571;1,533571;1,4728569999999999;1,476429;1,288499;55216000
2003-11-25;1,516429;1,517857;1,472143;1,477143;1,2891219999999999;67163600
2003-09-26;1,45;1,55;1,439286;1,477857;1,2897450000000001;86812600
2003-09-30;1,506429;1,515714;1,46;1,48;1,291615;71356600
2003-07-29;1,4992860000000001;1,505714;1,465714;1,48;1,291615;49280000
2003-11-26;1,492143;1,510714;1,4464290000000002;1,48;1,291615;61282200
2001-06-06;1,495;1,495;1,452143;1,4807139999999999;1,292239;55794200
2003-08-01;1,5;1,5192860000000001;1,474286;1,4807139999999999;1,292239;37401000
2001-02-08;1,46875;1,504464;1,441964;1,482143;1,293485;151032000
2001-02-07;1,4754459999999998;1,4910709999999998;1,4151790000000002;1,482143;1,293485;98471800
2003-12-26;1,453571;1,493571;1,452857;1,484286;1,295356;25923800
2002-01-16;1,5292860000000001;1,5292860000000001;1,464286;1,484286;1,295356;141723400
2003-07-23;1,496429;1,4971430000000001;1,461429;1,485;1,295979;35758800
2003-10-01;1,479286;1,5071430000000001;1,442143;1,485;1,295979;59028200
2001-07-18;1,555714;1,627143;1,4585709999999998;1,485;1,295979;284253200
2003-07-22;1,4907139999999999;1,4971430000000001;1,464286;1,485714;1,296602;49606200
2001-03-08;1,4776790000000002;1,5089290000000002;1,4598209999999998;1,486607;1,297382;51214800
2003-12-05;1,4928569999999999;1,510714;1,4807139999999999;1,489286;1,299719;46544400
2003-07-18;1,4928569999999999;1,512857;1,457143;1,49;1,300343;74709600
2003-08-25;1,484286;1,493571;1,463571;1,49;1,300343;34445600
2001-04-05;1,471429;1,607143;1,4285709999999998;1,4907139999999999;1,300966;111690600
2000-10-10;1,544643;1,6026790000000002;1,464286;1,4910709999999998;1,3012780000000002;172775400
2003-08-22;1,557857;1,5714290000000002;1,474286;1,4914290000000001;1,3015889999999999;62566000
2001-06-01;1,437857;1,506429;1,427143;1,492143;1,3022129999999998;114018800
2003-12-12;1,522857;1,522857;1,4785709999999999;1,492143;1,3022129999999998;48168400
2003-07-17;1,442143;1,496429;1,437857;1,4928569999999999;1,302836;187803000
2003-11-28;1,484286;1,505;1,465714;1,493571;1,30346;19024600
2001-06-05;1,485714;1,5071430000000001;1,453571;1,495714;1,3053299999999999;117948600
2003-07-28;1,535714;1,535714;1,49;1,4992860000000001;1,308447;42589400
2001-12-13;1,535;1,5392860000000002;1,464286;1,5;1,3090700000000002;49460600
2001-11-27;1,514286;1,537143;1,464286;1,5;1,3090700000000002;67138400
2001-12-21;1,5007139999999999;1,538571;1,485714;1,5;1,3090700000000002;64083600
2003-08-20;1,441429;1,5192860000000001;1,4385709999999998;1,5007139999999999;1,309693;68303200
2001-12-18;1,492143;1,523571;1,444286;1,5007139999999999;1,309693;58809800
2003-12-03;1,538571;1,56;1,4971430000000001;1,502143;1,31094;47824000
2003-08-26;1,482143;1,505;1,453571;1,503571;1,312186;41239800
2002-01-11;1,527857;1,56;1,471429;1,503571;1,312186;87200400
2001-12-03;1,504286;1,52;1,471429;1,503571;1,312186;45291400
2003-12-08;1,484286;1,505714;1,457857;1,503571;1,312186;37059400
2003-07-31;1,481429;1,525;1,469286;1,505714;1,314057;75366200
2001-02-01;1,4776790000000002;1,535714;1,464286;1,5089290000000002;1,316862;92423800
2001-02-06;1,439732;1,527902;1,4285709999999998;1,5089290000000002;1,316862;115677800
2003-11-17;1,525;1,526429;1,496429;1,5092860000000001;1,317174;57064000
2001-07-10;1,639286;1,647857;1,4885709999999999;1,51;1,3177969999999999;98817600
2002-01-14;1,5007139999999999;1,528571;1,4928569999999999;1,510714;1,3184200000000001;103999000
2003-11-24;1,464286;1,5192860000000001;1,4607139999999998;1,510714;1,3184200000000001;95456200
2003-12-29;1,493571;1,5114290000000001;1,49;1,510714;1,3184200000000001;58364600
2003-12-04;1,495714;1,512143;1,483571;1,510714;1,3184200000000001;44485000
2003-08-04;1,466429;1,535714;1,4485709999999998;1,515;1,32216;57528800
2003-12-11;1,4464290000000002;1,524286;1,443571;1,515;1,32216;45784200
2002-01-10;1,515714;1,532857;1,4464290000000002;1,516429;1,323407;113184400
2001-03-07;1,5223209999999998;1,544643;1,482143;1,517857;1,324654;104885200
2003-12-30;1,512857;1,535714;1,510714;1,52;1,326524;51213400
2004-01-02;1,5392860000000002;1,5535709999999998;1,512857;1,52;1,326524;36160600
2001-11-30;1,462143;1,5314290000000002;1,4464290000000002;1,5214290000000001;1,3277709999999998;75978000
2003-09-29;1,535;1,547857;1,475;1,5214290000000001;1,3277709999999998;91425600
2000-11-07;1,535714;1,558036;1,486607;1,5223209999999998;1,32855;75490800
2003-09-24;1,586429;1,5935709999999998;1,505714;1,522857;1,329018;75321400
2001-06-08;1,546429;1,546429;1,479286;1,522857;1,329018;85656200
2001-12-24;1,4928569999999999;1,532143;1,4928569999999999;1,525714;1,3315110000000001;12657400
2001-11-26;1,4242860000000002;1,5392860000000002;1,42;1,526429;1,332134;115172400
2003-12-31;1,525;1,537857;1,512857;1,526429;1,332134;43612800
2002-06-07;1,554286;1,567143;1,495;1,528571;1,3340040000000002;153094200
2000-11-06;1,6026790000000002;1,6160709999999998;1,4910709999999998;1,53125;1,336342;98369600
2001-04-16;1,577857;1,6;1,49;1,5314290000000002;1,336498;71306200
2003-11-14;1,6057139999999999;1,615;1,52;1,532857;1,337745;59262000
2001-05-29;1,594286;1,607143;1,486429;1,533571;1,338368;128997400
2002-06-10;1,534286;1,56;1,524286;1,534286;1,338991;69393800
2003-08-27;1,493571;1,534286;1,475714;1,534286;1,338991;56425600
2001-12-12;1,562143;1,565714;1,517857;1,535;1,339615;48115200
2001-12-26;1,525;1,592857;1,51;1,535;1,339615;36600200
2000-10-16;1,59375;1,660714;1,526786;1,535714;1,3402379999999998;205044000
2001-03-06;1,479911;1,575893;1,4776790000000002;1,535714;1,3402379999999998;182950600
2002-02-21;1,637143;1,642857;1,532143;1,535714;1,3402379999999998;111687800
