mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
22.942564606666565,3.575841546058655,0.21743083000183105,0.004498958587646484,relu,10,"(146, 54)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (146, 54), 'learning_rate': 'constant', 'solver': 'adam'}",0.8133931432233259,0.8150272348606216,0.8142101890419737,0.0008170458186478324,3785
20.585481882095337,1.7986669540405273,0.29794132709503174,0.00396120548248291,relu,10,"(150, 100, 50)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.8191284844601089,0.8094520986863185,0.8142902915732138,0.004838192886895187,3784
19.777589440345764,1.9663602113723755,0.19243872165679932,0.011496424674987793,relu,10,"(188, 12)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (188, 12), 'learning_rate': 'constant', 'solver': 'adam'}",0.8177507209227811,0.8108939442486383,0.8143223325857096,0.0034283883370714308,3783
18.103633642196655,1.3960483074188232,0.19293785095214844,0.007996559143066406,relu,10,"(141, 59)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (141, 59), 'learning_rate': 'constant', 'solver': 'adam'}",0.8143864146107017,0.8142902915732138,0.8143383530919577,4.8061518743980354e-05,3782
14.52879273891449,1.8229097127914429,0.17244458198547363,0.035488128662109375,relu,10,"(51, 99)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (51, 99), 'learning_rate': 'constant', 'solver': 'adam'}",0.8139057994232618,0.8148670297981416,0.8143864146107017,0.0004806151874399145,3780
15.967325448989868,0.28740525245666504,0.20393502712249756,0.0020002126693725586,relu,10,"(153, 47)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (153, 47), 'learning_rate': 'constant', 'solver': 'adam'}",0.8166613264979173,0.8121115027234861,0.8143864146107017,0.002274911887215625,3780
8.606710314750671,1.4680246114730835,0.09347033500671387,0.002499103546142578,relu,10,"(13, 87)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (13, 87), 'learning_rate': 'constant', 'solver': 'adam'}",0.81256007689843,0.8162447933354694,0.8144024351169497,0.0018423582185196907,3779
15.22306478023529,1.7004488706588745,0.19543790817260742,0.005498409271240234,relu,10,"(193, 7)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (193, 7), 'learning_rate': 'constant', 'solver': 'adam'}",0.8172060237103492,0.8116629285485422,0.8144344761294458,0.002771547580903533,3778
13.020279288291931,2.7456105947494507,0.14095580577850342,0.0010010004043579102,relu,10,"(65, 85)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (65, 85), 'learning_rate': 'constant', 'solver': 'adam'}",0.8180390900352451,0.8108619032361423,0.8144504966356937,0.0035885933995514208,3777
16.30371594429016,3.4858696460723877,0.1454523801803589,0.0044983625411987305,relu,10,"(74, 76)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (74, 76), 'learning_rate': 'constant', 'solver': 'adam'}",0.8109900672861262,0.8179750080102531,0.8144825376481897,0.00349247036206346,3776
8.517239451408386,0.9626878499984741,0.08897149562835693,0.004998564720153809,relu,10,"(10, 90)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (10, 90), 'learning_rate': 'constant', 'solver': 'adam'}",0.8141300865107337,0.8148670297981416,0.8144985581544377,0.00036847164370396035,3775
7.816966891288757,0.47434675693511963,0.050486207008361816,0.0004996061325073242,relu,10,"(20, 20)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (20, 20), 'learning_rate': 'constant', 'solver': 'adam'}",0.8175264338353092,0.8115668055110542,0.8145466196731816,0.002979814162127503,3774
15.890849471092224,0.45985138416290283,0.18894076347351074,0.00299835205078125,relu,10,"(37, 163)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (37, 163), 'learning_rate': 'constant', 'solver': 'adam'}",0.8160845882729895,0.8130406920858699,0.8145626401794297,0.0015219480935597662,3773
14.326357126235962,3.559846878051758,0.19044005870819092,0.0004991292953491211,relu,10,"(161, 39)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (161, 39), 'learning_rate': 'constant', 'solver': 'adam'}",0.8140980454982377,0.8150913168856135,0.8145946811919256,0.0004966356936879079,3772
21.956384420394897,1.6729581356048584,0.20793282985687256,0.016995549201965332,relu,10,"(135, 65)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (135, 65), 'learning_rate': 'constant', 'solver': 'adam'}",0.8158603011855174,0.8133611022108299,0.8146107016981736,0.0012495994873437666,3771
10.317656874656677,1.1896151304244995,0.09047174453735352,0.0005002021789550781,relu,10,"(24, 76)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (24, 76), 'learning_rate': 'constant', 'solver': 'adam'}",0.8136815123357898,0.8155719320730536,0.8146267222044217,0.000945209868631891,3770
17.161937832832336,3.390400767326355,0.20593369007110596,0.013994336128234863,relu,10,"(88, 112)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (88, 112), 'learning_rate': 'constant', 'solver': 'adam'}",0.8145145786606857,0.8147709067606537,0.8146427427106697,0.0001281640499840031,3769
5.891589879989624,0.2164294719696045,0.02699124813079834,0.001999497413635254,relu,10,"(14, 11)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (14, 11), 'learning_rate': 'constant', 'solver': 'adam'}",0.8149631528356296,0.8143864146107017,0.8146747837231656,0.0002883691124639376,3768
7.990910053253174,0.3773772716522217,0.08747279644012451,0.0014992952346801758,relu,10,"(68, 32)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (68, 32), 'learning_rate': 'constant', 'solver': 'adam'}",0.818583787247677,0.8108298622236463,0.8147068247356617,0.0038769625120153584,3767
9.86730182170868,3.472375512123108,0.09846854209899902,0.000499725341796875,relu,10,"(98, 2)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (98, 2), 'learning_rate': 'constant', 'solver': 'adam'}",0.8167574495354053,0.812688240948414,0.8147228452419096,0.0020346042934956676,3766
14.227389454841614,10.546581625938416,0.01949441432952881,0.001499772071838379,relu,0.05,"(14, 1)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (14, 1), 'learning_rate': 'constant', 'solver': 'adam'}",0.7743351489907081,0.8551425825056072,0.8147388657481576,0.040403716757449526,3764
16.655102849006653,4.202138781547546,0.20143628120422363,0.010496854782104492,relu,10,"(125, 75)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (125, 75), 'learning_rate': 'constant', 'solver': 'adam'}",0.8131368151233579,0.8163409163729574,0.8147388657481576,0.0016020506247997335,3764
9.144537448883057,2.1248116493225098,0.09097075462341309,0.002998828887939453,relu,10,"(34, 66)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (34, 66), 'learning_rate': 'constant', 'solver': 'adam'}",0.8118872156360141,0.8176545978852932,0.8147709067606537,0.0028836911246395425,3763
18.89187753200531,1.064656138420105,0.19293856620788574,0.005998373031616211,relu,10,"(199, 1)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (199, 1), 'learning_rate': 'constant', 'solver': 'adam'}",0.8154758090355655,0.8140980454982377,0.8147869272669016,0.0006888817686638848,3762
7.820465683937073,0.13395678997039795,0.09297072887420654,0.004998326301574707,relu,10,"(56, 44)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (56, 44), 'learning_rate': 'constant', 'solver': 'adam'}",0.8169176545978853,0.812656199935918,0.8147869272669017,0.002130727330983684,3761
5.347265243530273,0.4838449954986572,0.05048370361328125,0.0004990100860595703,relu,10,"(14, 36)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (14, 36), 'learning_rate': 'constant', 'solver': 'adam'}",0.8172701057353412,0.812335789810958,0.8148029477731495,0.0024671579621916018,3760
12.305012822151184,0.578811764717102,0.1349564790725708,0.000998854637145996,relu,10,"(59, 91)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (59, 91), 'learning_rate': 'constant', 'solver': 'adam'}",0.8147709067606537,0.8148349887856456,0.8148029477731497,3.20410124959869e-05,3759
9.815319180488586,0.5073357820510864,0.0979689359664917,0.007998347282409668,relu,10,"(44, 56)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (44, 56), 'learning_rate': 'constant', 'solver': 'adam'}",0.8175264338353092,0.8121115027234861,0.8148189682793976,0.002707465555911559,3758
14.245382308959961,3.503863573074341,0.19143950939178467,0.010497689247131348,relu,10,"(185, 15)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (185, 15), 'learning_rate': 'constant', 'solver': 'adam'}",0.8149311118231336,0.8147388657481577,0.8148349887856456,9.61230374879607e-05,3757
9.41794764995575,1.7724255323410034,0.09347021579742432,0.0014992952346801758,relu,10,"(16, 84)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (16, 84), 'learning_rate': 'constant', 'solver': 'adam'}",0.8138737584107658,0.8158603011855174,0.8148670297981416,0.0009932713873758159,3756
13.079260110855103,1.0231683254241943,0.1414552927017212,0.0014995336532592773,relu,10,"(47, 103)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (47, 103), 'learning_rate': 'constant', 'solver': 'adam'}",0.8147388657481577,0.8150272348606216,0.8148830503043896,0.00014418455623194104,3755
7.400102138519287,0.4343593120574951,0.1039665937423706,0.01099693775177002,relu,10,"(73, 27)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (73, 27), 'learning_rate': 'constant', 'solver': 'adam'}",0.8167894905479013,0.813008651073374,0.8148990708106376,0.001890419737263671,3751
8.509304642677307,4.72657310962677,0.027492284774780273,0.0034971237182617188,relu,0.5,"(19, 1)",constant,adam,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (19, 1), 'learning_rate': 'constant', 'solver': 'adam'}",0.8554950336430631,0.7743031079782121,0.8148990708106376,0.0405959628324255,3751
12.705881714820862,2.4202150106430054,0.15095221996307373,0.01099550724029541,relu,10,"(127, 23)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (127, 23), 'learning_rate': 'constant', 'solver': 'adam'}",0.8175264338353092,0.812271707785966,0.8148990708106376,0.0026273630246715918,3751
10.277169704437256,0.5713143348693848,0.09996747970581055,0.0009996891021728516,relu,10,"(80, 20)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (80, 20), 'learning_rate': 'constant', 'solver': 'adam'}",0.8134251842358219,0.8163729573854533,0.8148990708106376,0.0014738865748157304,3751
19.44219970703125,5.145832300186157,0.13945508003234863,0.0034999847412109375,relu,10,"(70, 80)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (70, 80), 'learning_rate': 'constant', 'solver': 'adam'}",0.8133611022108299,0.8164690804229414,0.8149150913168857,0.0015539891060557531,3749
14.017459630966187,0.33889269828796387,0.1429504156112671,0.008000969886779785,relu,10,"(114, 36)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (114, 36), 'learning_rate': 'constant', 'solver': 'adam'}",0.8146427427106696,0.8151874399231016,0.8149150913168857,0.00027234860621599966,3749
17.049474716186523,1.6384685039520264,0.19343781471252441,0.005498170852661133,relu,10,"(175, 25)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (175, 25), 'learning_rate': 'constant', 'solver': 'adam'}",0.8118231336110221,0.8180390900352451,0.8149311118231336,0.0031079782121115063,3747
3.2729378938674927,0.30290210247039795,0.022493839263916016,0.0005002021789550781,relu,10,"(16,)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'solver': 'adam'}",0.8148029477731497,0.8150592758731176,0.8149311118231336,0.0001281640499839476,3747
5.329771876335144,0.6043044328689575,0.03748726844787598,0.0054967403411865234,relu,10,"(16, 2)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (16, 2), 'learning_rate': 'constant', 'solver': 'adam'}",0.8155719320730536,0.8143223325857097,0.8149471323293817,0.000624799743671911,3746
20.46157169342041,0.5712196826934814,0.19693255424499512,0.009001016616821289,relu,10,"(121, 79)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (121, 79), 'learning_rate': 'constant', 'solver': 'adam'}",0.818231336110221,0.8116949695610381,0.8149631528356296,0.0032681832745914408,3744
9.4234459400177,0.5783123970031738,0.09396994113922119,0.0029987096786499023,relu,10,"(95, 5)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (95, 5), 'learning_rate': 'constant', 'solver': 'adam'}",0.8150913168856135,0.8148349887856456,0.8149631528356296,0.0001281640499839476,3744
25.32379674911499,4.650487661361694,0.29889869689941406,0.004993438720703125,relu,10,"(150, 100, 50)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.812688240948414,0.8173021467478372,0.8149951938481256,0.0023069528997116118,3743
5.918082118034363,0.12096178531646729,0.022490620613098145,0.0015000104904174805,relu,10,"(10, 6)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (10, 6), 'learning_rate': 'constant', 'solver': 'adam'}",0.8161486702979814,0.8138417173982698,0.8149951938481257,0.0011534764498558059,3742
11.192872762680054,0.3563847541809082,0.0949704647064209,0.0019991397857666016,relu,10,"(83, 17)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (83, 17), 'learning_rate': 'constant', 'solver': 'adam'}",0.812656199935918,0.8173662287728293,0.8150112143543736,0.0023550144184556476,3741
16.15476417541504,0.5178318023681641,0.1874408721923828,0.007497310638427734,relu,10,"(190, 10)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (190, 10), 'learning_rate': 'constant', 'solver': 'adam'}",0.8187119512976611,0.8113425184235822,0.8150272348606216,0.003684716437039437,3739
5.342268228530884,0.6967742443084717,0.029489755630493164,0.002499818801879883,relu,10,"(21, 4)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (21, 4), 'learning_rate': 'constant', 'solver': 'adam'}",0.8130406920858699,0.8170137776353733,0.8150272348606216,0.0019865427747516873,3739
10.52608847618103,2.6196513175964355,0.08747231960296631,0.0015000104904174805,relu,10,"(5, 95)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (5, 95), 'learning_rate': 'constant', 'solver': 'adam'}",0.8159564242230054,0.8141300865107337,0.8150432553668696,0.0009131688561358486,3738
11.292840600013733,1.8968859910964966,0.15295100212097168,0.021993398666381836,relu,10,"(147, 3)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (147, 3), 'learning_rate': 'constant', 'solver': 'adam'}",0.8143864146107017,0.8157641781480295,0.8150752963793656,0.0006888817686638848,3736
20.68479597568512,0.35638487339019775,0.17544376850128174,0.0025004148483276367,relu,10,"(102, 98)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (102, 98), 'learning_rate': 'constant', 'solver': 'adam'}",0.8166613264979173,0.8134892662608139,0.8150752963793656,0.00158603011855174,3736
14.189402103424072,3.905733585357666,0.1564490795135498,0.01549530029296875,relu,10,"(23, 127)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (23, 127), 'learning_rate': 'constant', 'solver': 'adam'}",0.8162768343479654,0.8139057994232618,0.8150913168856135,0.0011855174623517928,3734
16.16525971889496,0.18044054508209229,0.20243549346923828,0.017494916915893555,relu,10,"(1, 199)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (1, 199), 'learning_rate': 'constant', 'solver': 'adam'}",0.8142902915732138,0.8158923421980134,0.8150913168856135,0.000801025312399839,3734
13.26020073890686,1.9518687725067139,0.14895224571228027,0.006997823715209961,relu,10,"(117, 33)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (117, 33), 'learning_rate': 'constant', 'solver': 'adam'}",0.8141300865107337,0.8160845882729895,0.8151073373918616,0.000977250881127878,3733
5.96306574344635,0.029990792274475098,0.039487242698669434,0.0054978132247924805,relu,10,"(4, 31)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (4, 31), 'learning_rate': 'constant', 'solver': 'adam'}",0.8153156039730856,0.8149631528356296,0.8151393784043576,0.00017622556872798345,3730
5.507712244987488,0.2734109163284302,0.024493098258972168,0.0004991292953491211,relu,10,"(8, 12)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (8, 12), 'learning_rate': 'constant', 'solver': 'adam'}",0.8156360140980455,0.8146427427106696,0.8151393784043576,0.0004966356936879635,3730
5.788120985031128,1.1866168975830078,0.0329892635345459,0.00299835205078125,relu,10,"(4, 26)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (4, 26), 'learning_rate': 'constant', 'solver': 'adam'}",0.8154437680230695,0.8148349887856456,0.8151393784043576,0.00030438961871193104,3730
19.63263761997223,1.564494252204895,0.19643747806549072,0.007496953010559082,relu,10,"(138, 62)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (138, 62), 'learning_rate': 'constant', 'solver': 'adam'}",0.8146747837231657,0.8156039730855495,0.8151393784043577,0.00046459468119192104,3729
5.552199363708496,0.8717184066772461,0.04048728942871094,0.000499725341796875,relu,10,"(14, 21)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (14, 21), 'learning_rate': 'constant', 'solver': 'adam'}",0.8162768343479654,0.8140339634732457,0.8151553989106055,0.001121435437359819,3728
14.296366691589355,3.6068317890167236,0.14395439624786377,1.1920928955078125e-07,relu,10,"(129, 21)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (129, 21), 'learning_rate': 'constant', 'solver': 'adam'}",0.8160205062479975,0.8142902915732138,0.8151553989106056,0.0008651073373918683,3727
6.286961197853088,0.5868102312088013,0.03348946571350098,0.004498958587646484,relu,10,"(15, 5)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (15, 5), 'learning_rate': 'constant', 'solver': 'adam'}",0.8153796859980775,0.8149951938481256,0.8151874399231016,0.0001922460749759769,3726
11.460286855697632,0.10696554183959961,0.1329561471939087,0.001999974250793457,relu,10,"(41, 109)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (41, 109), 'learning_rate': 'constant', 'solver': 'adam'}",0.812207625760974,0.818199295097725,0.8152034604293495,0.0029958346683754966,3725
7.148683428764343,0.17094576358795166,0.039986371994018555,0.003999471664428711,relu,10,"(5, 30)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (5, 30), 'learning_rate': 'constant', 'solver': 'adam'}",0.8145786606856776,0.8158603011855174,0.8152194809355975,0.0006408202499199045,3722
5.754135012626648,0.5818122625350952,0.06397867202758789,0.008996725082397461,relu,10,"(41, 9)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (41, 9), 'learning_rate': 'constant', 'solver': 'adam'}",0.8145145786606857,0.8159243832105094,0.8152194809355975,0.0007049022749118783,3722
11.482279896736145,2.8300832509994507,0.09896683692932129,0.0029985904693603516,relu,10,"(92, 8)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (92, 8), 'learning_rate': 'constant', 'solver': 'adam'}",0.8145786606856776,0.8158603011855174,0.8152194809355975,0.0006408202499199045,3722
18.51300072669983,1.1306328773498535,0.1754443645477295,0.0024988651275634766,relu,10,"(58, 142)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (58, 142), 'learning_rate': 'constant', 'solver': 'adam'}",0.8144184556231977,0.8160525472604935,0.8152355014418455,0.0008170458186478879,3720
7.563548564910889,1.9133801460266113,0.046485185623168945,0.006497621536254883,relu,10,"(34, 6)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (34, 6), 'learning_rate': 'constant', 'solver': 'adam'}",0.8149951938481256,0.8154758090355655,0.8152355014418455,0.00024030759371995725,3720
6.728820323944092,1.2705883979797363,0.030990004539489746,0.005998015403747559,relu,10,"(2, 23)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (2, 23), 'learning_rate': 'constant', 'solver': 'adam'}",0.8152515219480936,0.8152515219480936,0.8152515219480936,0.0,3719
7.430089592933655,0.8582228422164917,0.0369873046875,0.005997896194458008,relu,10,"(1, 29)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (1, 29), 'learning_rate': 'constant', 'solver': 'adam'}",0.8142902915732138,0.8162447933354694,0.8152675424543416,0.0009772508811278224,3717
7.912935972213745,2.681631565093994,0.0339890718460083,0.001000523567199707,relu,10,"(19, 1)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (19, 1), 'learning_rate': 'constant', 'solver': 'adam'}",0.8157000961230375,0.8148349887856456,0.8152675424543416,0.00043255366869593415,3717
6.378929972648621,0.16894423961639404,0.023493170738220215,0.0004991292953491211,relu,10,"(17, 3)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (17, 3), 'learning_rate': 'constant', 'solver': 'adam'}",0.8152835629605896,0.8152835629605896,0.8152835629605896,0.0,3716
6.61835503578186,0.9082062244415283,0.047484517097473145,0.0004998445510864258,relu,10,"(36, 14)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (36, 14), 'learning_rate': 'constant', 'solver': 'adam'}",0.8159884652355014,0.8146107016981736,0.8152995834668375,0.0006888817686638848,3715
18.687442660331726,2.4577025175094604,0.21093344688415527,0.013996362686157227,relu,10,"(162, 38)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (162, 38), 'learning_rate': 'constant', 'solver': 'adam'}",0.818551746235181,0.8121115027234861,0.8153316244793336,0.0032201217558474604,3710
12.493951082229614,1.271587610244751,0.14045608043670654,0.0024999380111694336,relu,10,"(137, 13)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (137, 13), 'learning_rate': 'constant', 'solver': 'adam'}",0.8171739826978532,0.8134892662608139,0.8153316244793336,0.0018423582185196907,3710
12.291016817092896,0.1959364414215088,0.13895606994628906,0.0009996891021728516,relu,10,"(119, 31)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (119, 31), 'learning_rate': 'constant', 'solver': 'adam'}",0.8152194809355976,0.8154437680230695,0.8153316244793336,0.00011214354373595414,3710
6.1370097398757935,1.097643256187439,0.040486931800842285,0.003499150276184082,relu,10,"(21, 19)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (21, 19), 'learning_rate': 'constant', 'solver': 'adam'}",0.8167574495354053,0.8139057994232618,0.8153316244793336,0.00142582505607175,3710
12.149562358856201,3.9102327823638916,0.12646007537841797,0.0014994144439697266,relu,10,"(35, 115)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (35, 115), 'learning_rate': 'constant', 'solver': 'adam'}",0.8140660044857417,0.8165972444729254,0.8153316244793336,0.0012656199935918155,3710
6.57836651802063,0.7892422676086426,0.05248308181762695,0.0004999637603759766,relu,10,"(9, 41)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (9, 41), 'learning_rate': 'constant', 'solver': 'adam'}",0.81272028196091,0.8179750080102531,0.8153476449855815,0.0026273630246715918,3705
10.354144930839539,0.16844642162322998,0.14295446872711182,0.0009998083114624023,relu,10,"(81, 69)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (81, 69), 'learning_rate': 'constant', 'solver': 'adam'}",0.8136174303107978,0.8170778596603653,0.8153476449855815,0.0017302146747837366,3705
13.297191619873047,0.13145756721496582,0.1434541940689087,0.005499005317687988,relu,10,"(69, 81)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (69, 81), 'learning_rate': 'constant', 'solver': 'adam'}",0.8149951938481256,0.8157000961230375,0.8153476449855815,0.0003524511374559669,3705
13.053270101547241,3.5083630084991455,0.14545321464538574,0.014494895935058594,relu,10,"(18, 132)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (18, 132), 'learning_rate': 'constant', 'solver': 'adam'}",0.8144825376481897,0.8162127523229734,0.8153476449855815,0.0008651073373918683,3705
6.998229742050171,0.6482889652252197,0.020993471145629883,0.001999378204345703,relu,10,"(3, 11)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (3, 11), 'learning_rate': 'constant', 'solver': 'adam'}",0.8164049983979493,0.8142902915732138,0.8153476449855815,0.0010573534123677897,3705
5.274789929389954,0.39137279987335205,0.05298352241516113,0.00099945068359375,relu,10,"(11, 39)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (11, 39), 'learning_rate': 'constant', 'solver': 'adam'}",0.8176866388977891,0.8130406920858699,0.8153636654918295,0.0023229734059596052,3704
5.260791897773743,0.7902475595474243,0.0194929838180542,0.000498652458190918,relu,10,"(9, 6)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (9, 6), 'learning_rate': 'constant', 'solver': 'adam'}",0.8158923421980134,0.8148990708106376,0.8153957065043256,0.0004966356936879079,3699
16.57313334941864,2.3157538175582886,0.1729416847229004,0.003003358840942383,relu,10,"(27, 173)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (27, 173), 'learning_rate': 'constant', 'solver': 'adam'}",0.8179750080102531,0.8128164049983979,0.8153957065043256,0.0025793015059276114,3699
9.14203679561615,0.5838114023208618,0.13545656204223633,0.002498626708984375,relu,10,"(17, 133)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (17, 133), 'learning_rate': 'constant', 'solver': 'adam'}",0.8157000961230375,0.8150913168856135,0.8153957065043256,0.00030438961871198655,3699
7.105857968330383,0.8567770719528198,0.05148303508758545,0.0024987459182739258,relu,10,"(45, 5)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (45, 5), 'learning_rate': 'constant', 'solver': 'adam'}",0.8167574495354053,0.8140339634732457,0.8153957065043256,0.0013617430310797762,3699
7.455587387084961,0.3003997802734375,0.050484299659729004,0.0004993677139282227,relu,10,"(46, 4)",constant,adam,"{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (46, 4), 'learning_rate': 'constant', 'solver': 'adam'}",0.8180711310477411,0.81272028196091,0.8153957065043256,0.002675424543415572,3699
